,T2m,TSKIN,SUBLIM,QH,QL,SW_d,LW_d,RAIN,BDOT,ALBEDO,SMELT
1996-08-22,264.92947,262.78625,0.030528013,14.814525,-0.9889985,203.3789,226.70857,0.0,0.07202814,0.81180274,0.0
1996-08-23,267.53928,265.7498,-0.012161565,7.9350276,0.3986093,192.41943,248.56642,0.0,1.3521833,0.81436515,0.0
1996-08-24,270.496,269.41687,0.0055425535,11.278016,-0.16644414,149.08904,271.73303,0.0,9.077033,0.8347388,0.0
1996-08-25,270.16977,268.62543,-0.025018593,12.8878355,0.8142236,167.38875,253.58476,0.0,2.4804995,0.8206259,0.0
1996-08-26,266.40268,264.93716,-0.03360968,3.0011587,1.091122,166.70927,247.00269,0.0,4.910637,0.82661486,0.0
1996-08-27,267.1233,265.75122,0.15207739,16.813408,-4.9220376,181.50423,241.1801,0.0,1.6082846,0.8144031,0.0
1996-08-28,264.9997,264.18756,-0.042316742,9.456328,1.3705893,143.74736,239.63579,0.0,3.459252,0.83071697,0.0
1996-08-29,262.85693,262.03885,0.015960827,0.13653626,-0.5160325,150.61162,234.97736,0.0,2.3539364,0.8241686,0.0
1996-08-30,259.1304,256.4595,-0.082035266,17.585396,2.6598678,206.46922,176.56293,0.0,0.014544005,0.79533434,0.0
1996-08-31,262.29846,259.4442,-0.17544015,19.556288,5.687136,186.47945,201.8822,0.0,0.23916675,0.80181944,0.0
1996-09-01,265.0212,263.21283,-0.012632275,17.895435,0.41000572,143.23448,232.19588,0.0,1.1249171,0.82060176,0.0
1996-09-02,262.60117,259.94357,-0.08121144,19.277296,2.631594,192.45496,197.17662,0.0,0.07978292,0.79634196,0.0
1996-09-03,265.64206,263.929,0.053877506,25.788603,-1.7419977,155.95744,229.44173,0.0,0.5324382,0.812916,0.0
1996-09-04,262.3126,260.27353,-0.021474287,25.970917,0.69776934,187.36293,186.06041,0.0,0.070920326,0.7892494,0.0
1996-09-05,262.22147,260.7963,0.013150041,15.186004,-0.42030716,104.7417,237.55742,0.0,5.389419,0.83082724,0.0
1996-09-06,261.80917,260.05533,-0.10034237,10.538272,3.2535038,167.84566,206.34424,0.0,1.9937491,0.7959131,0.0
1996-09-07,263.57553,261.97604,0.19200553,31.44443,-6.214924,108.74186,236.16144,0.0,4.754377,0.8309724,0.0
1996-09-08,267.18674,265.41043,-0.24677475,16.71136,7.9989343,145.36035,235.59795,0.0,0.48927456,0.8142334,0.0
1996-09-09,271.9566,270.8453,-0.055178292,14.872561,1.8007202,100.16415,284.30267,0.6626761,10.05481,0.8424254,0.05843244
1996-09-10,271.07687,269.83524,-0.063307725,14.343869,2.1161034,142.43172,260.2615,0.23627743,3.021231,0.80960876,0.0
1996-09-11,273.03317,271.96518,0.27392802,14.77473,-8.76223,123.39445,276.6177,2.0814931,4.427533,0.79265064,0.0
1996-09-12,268.35672,267.44186,-0.03731259,6.072121,1.2135011,96.108154,260.77206,0.0,5.739364,0.8039654,0.0
1996-09-13,265.35068,262.8085,-0.007648473,10.666737,0.24954732,133.44695,229.58507,0.0,0.59789973,0.78758115,0.0
1996-09-14,267.10562,264.94467,-0.047860295,16.949263,1.5522798,131.88916,225.69818,0.0,0.33988732,0.78512776,0.0
1996-09-15,256.47305,252.95563,-0.051661924,24.407698,1.6768166,155.02351,151.79562,0.0,0.0021343383,0.7654105,0.0
1996-09-16,256.64682,250.56297,0.048985127,14.684407,-1.5865122,129.29895,179.888,0.0,0.11343462,0.774099,0.0
1996-09-17,261.11752,259.34427,0.098927304,30.63608,-3.2079754,121.86829,205.80956,0.0,0.547209,0.7840436,0.0
1996-09-18,261.0063,258.91708,-0.062310755,28.362326,2.02084,132.60025,197.7652,0.0,1.42148,0.77652025,0.0
1996-09-19,263.3008,260.43002,-0.13987431,45.21793,4.538397,121.7369,182.0805,0.0,0.0025753987,0.7729372,0.0
1996-09-20,259.84796,257.60995,-0.059471782,10.258,1.9303921,79.98787,219.59099,0.0,3.0983365,0.80233365,0.0
1996-09-21,257.43155,253.64354,-0.08764902,19.240969,2.8444397,119.413185,176.2021,0.0,0.0071090916,0.7737698,0.0
1996-09-22,258.66605,254.53206,-0.09573934,17.986197,3.1047432,124.67364,189.15834,0.0,0.040466625,0.77196026,0.0
1996-09-23,255.66914,252.0754,-0.10295623,14.61472,3.337529,121.04981,175.82704,0.0,0.13238913,0.769793,0.0
1996-09-24,254.01393,250.88257,-0.03575787,5.4300766,1.15792,107.49056,186.6972,0.0,0.38239783,0.77727085,0.0
1996-09-25,250.22185,246.54407,-0.03981817,12.15401,1.2925557,118.72363,152.7603,0.0,0.048686765,0.7687774,0.0
1996-09-26,251.04979,246.7475,-0.009498792,3.8203554,0.30953756,70.285805,192.44884,0.0,0.873469,0.79922056,0.0
1996-09-27,251.5197,247.11546,-0.024080575,4.716196,0.7796549,100.77783,174.3625,0.0,0.10354862,0.7761648,0.0
1996-09-28,252.56726,248.14044,-0.059874855,18.800325,1.9417454,105.21957,173.51184,0.0,0.039160267,0.7723763,0.0
1996-09-29,257.9457,253.8617,-0.035158508,34.817596,1.1398542,91.63444,189.15416,0.0,0.03446418,0.78178746,0.0
1996-09-30,261.78012,260.5945,0.0101138335,18.528872,-0.32073823,46.18933,240.8203,0.0,8.363479,0.82338357,0.0
1996-10-01,256.14035,253.90674,-0.0241775,25.846672,0.78714746,88.3652,187.79547,0.0,0.45825845,0.7836742,0.0
1996-10-02,256.67697,254.7774,-0.024488328,12.766908,0.7943101,58.22583,208.54022,0.0,0.71740806,0.80273,0.0
1996-10-03,251.50154,248.49669,-0.056568325,15.982807,1.8328838,83.30302,170.15038,0.0,0.07201366,0.7779176,0.0
1996-10-04,261.44003,260.04306,0.05147223,29.580366,-1.6369734,52.300827,236.96745,0.0,8.085204,0.8156681,0.0
1996-10-05,254.12709,252.43129,-0.061985396,7.9710183,2.0104125,57.51587,196.34435,0.0,2.393087,0.80147976,0.0
1996-10-06,249.80492,245.54144,-0.011474891,3.5196667,0.3722771,71.23232,168.53763,0.0,0.35275897,0.7852688,0.0
1996-10-07,254.28725,252.35162,-0.09082337,18.25037,2.9473026,37.814194,218.0417,0.0,5.07817,0.8287336,0.0
1996-10-08,255.62837,254.39417,-0.11405292,15.38456,3.699377,47.832493,209.50323,0.0,5.9129663,0.813744,0.0
1996-10-09,255.49654,254.4781,-0.08663758,16.799097,2.8123581,37.636562,211.20451,0.0,6.169439,0.82203054,0.0
1996-10-10,249.98045,247.93181,-0.06445468,15.090908,2.088135,61.28432,166.55072,0.0,1.209493,0.7919554,0.0
1996-10-11,253.28703,250.9665,-0.070396654,27.264784,2.285184,32.16341,203.47975,0.0,2.9169252,0.83751726,0.0
1996-10-12,256.74823,255.2635,0.053135846,24.82907,-1.7192551,45.5778,208.36761,0.0,1.6428488,0.8107322,0.0
1996-10-13,254.92957,253.23615,0.04624686,41.545948,-1.4979835,46.00765,181.05888,0.0,0.012468117,0.8049981,0.0
1996-10-14,251.88933,249.59425,-0.051328767,32.17928,1.6631464,59.15088,163.24634,0.0,0.017386917,0.7915101,0.0
1996-10-15,251.79674,249.9292,-0.028496481,7.727654,0.92374045,30.56722,212.72754,0.0,1.859937,0.8294374,0.0
1996-10-16,258.6035,256.00958,-0.21241872,39.07629,6.884434,55.83374,193.75743,0.0,0.40240493,0.7882422,0.0
1996-10-17,258.4127,254.42706,-0.09329664,26.680395,3.025645,53.27116,183.95064,0.0,0.006154611,0.7829191,0.0
1996-10-18,254.49713,251.08423,-0.04215535,17.465002,1.3672737,31.565695,209.90344,0.0,0.4877056,0.80788267,0.0
1996-10-19,255.06671,251.98871,-0.112295285,21.222128,3.63811,47.419147,185.43346,0.0,0.036364246,0.7839223,0.0
1996-10-20,252.74353,248.09904,-0.17083754,31.911034,5.5367246,46.522503,158.21184,0.0,0.0070851645,0.77875465,0.0
1996-10-21,253.61174,250.64012,-0.08465231,16.290731,2.742975,25.283438,204.63457,0.0,0.14091876,0.80950916,0.0
1996-10-22,250.91673,243.3108,-0.012997371,4.101855,0.4229908,41.426186,164.15187,0.0,0.09077188,0.7776004,0.0
1996-10-23,248.92073,245.15302,-0.04111191,11.536792,1.3320287,23.37011,192.67982,0.0,0.71082985,0.80154943,0.0
1996-10-24,247.38515,242.69044,-0.050271437,14.914477,1.6295443,35.76483,156.69814,0.0,0.022350946,0.77789104,0.0
1996-10-25,248.95622,239.11383,-0.0561942,16.110638,1.8205279,36.4623,146.91127,0.0,0.008985114,0.7713086,0.0
1996-10-26,255.0338,247.11931,-0.0049601877,13.004491,0.16087587,21.285692,209.62543,0.0,0.30573884,0.8056771,0.0
1996-10-27,259.50238,257.19125,0.033443335,21.080088,-1.0812893,16.101725,239.56648,0.0,2.8642528,0.82415175,0.0
1996-10-28,256.0491,254.77264,-0.067637555,9.083075,2.1943443,16.428305,219.02875,0.0,4.587272,0.81584275,0.0
1996-10-29,247.29521,244.23705,-0.037748422,16.139076,1.2238194,26.562906,159.54488,0.0,0.1498582,0.78279334,0.0
1996-10-30,246.03242,236.66621,-0.023631537,24.976252,0.76524615,28.057943,128.71454,0.0,0.0,0.77424943,0.0
1996-10-31,242.59065,235.8117,-0.019514436,41.319504,0.6331577,27.000814,115.89048,0.0,0.0,0.7716863,0.0
1996-11-01,243.87062,233.93591,0.0008988379,32.347076,-0.029744228,25.986002,112.3137,0.0,0.0,0.76921475,0.0
1996-11-02,241.44658,229.88979,-0.018381646,24.675032,0.5942884,24.412313,112.70095,0.0,4.7480504e-09,0.77000743,0.0
1996-11-03,247.21545,237.0688,-0.005645327,13.001052,0.18335795,10.999675,171.21034,0.0,0.30452713,0.8100845,0.0
1996-11-04,246.68944,241.00719,-0.09358546,32.018856,3.0344884,20.319906,150.32535,0.0,0.027742365,0.77567965,0.0
1996-11-05,247.3026,239.13466,-0.037780955,27.700449,1.2245803,15.23231,142.19969,0.0,2.7310381e-05,0.78260636,0.0
1996-11-06,248.78368,234.7798,-0.014194219,8.428586,0.45883432,13.229756,154.22305,0.0,0.022192398,0.7859249,0.0
1996-11-07,249.02217,243.11015,-0.02480183,15.877216,0.8042502,13.389911,182.04582,0.0,0.03561772,0.78090185,0.0
1996-11-08,248.1996,242.5847,-0.03295996,38.383205,1.0688102,15.133767,157.79652,0.0,0.019134108,0.7694889,0.0
1996-11-09,256.56552,255.04057,-0.03948596,27.211502,1.287135,5.844609,226.6673,0.0,7.3577347,0.82039356,0.0
1996-11-10,244.65327,242.22968,0.02379615,19.057344,-0.769538,12.470135,163.55304,0.0,0.6133944,0.7721762,0.0
1996-11-11,265.69046,263.98135,-0.44888034,32.92466,14.60267,3.475546,260.32693,0.0,20.130213,0.8417015,0.0
1996-11-12,269.03638,267.51715,-0.41328362,27.077826,13.437817,4.1003823,260.468,0.0,11.715406,0.84133816,0.0
1996-11-13,258.68002,257.88797,-0.045058116,10.201194,1.4733127,2.7046509,225.13562,0.0,10.013472,0.84332854,0.0
1996-11-14,250.93596,249.93867,-0.052506182,15.874504,1.7043644,4.2865396,196.19353,0.0,4.1729407,0.8144105,0.0
1996-11-15,252.1566,251.17622,-0.029146148,13.910741,0.9434331,3.726176,208.9457,0.0,2.7640622,0.8198038,0.0
1996-11-16,250.52386,248.82837,-0.065277286,16.193962,2.1165867,3.3019001,190.99763,0.0,2.2335865,0.814439,0.0
1996-11-17,246.9647,244.39752,-0.039943077,10.886745,1.2953008,4.586792,177.55931,0.0,1.0262306,0.7925468,0.0
1996-11-18,242.86066,238.49187,-0.012281308,6.1319556,0.39736056,4.532725,155.817,0.0,0.41765672,0.78560853,0.0
1996-11-19,241.55437,232.63745,-0.024968188,28.97406,0.80714864,5.824341,121.644035,0.0,7.719595e-09,0.76975816,0.0
1996-11-20,251.66023,244.49095,-0.060062505,24.172081,1.9470577,2.9487178,193.07939,0.0,0.4215813,0.8030486,0.0
1996-11-21,251.6587,249.48773,-0.08402308,17.16476,2.724964,2.7539997,198.675,0.0,3.0789354,0.79483056,0.0
1996-11-22,247.51299,245.2489,-0.077244766,25.782228,2.504505,2.9894724,172.43121,0.0,0.7550846,0.78002024,0.0
1996-11-23,254.89998,253.32481,0.10875729,33.826843,-3.5195942,1.1627544,221.97661,0.0,3.0350294,0.82229656,0.0
1996-11-24,260.03644,258.37186,0.3009671,45.085896,-9.75486,1.270444,226.17165,0.0,0.8470817,0.81134933,0.0
1996-11-25,258.26706,256.1717,0.06837466,60.694134,-2.213802,1.8470181,186.41542,0.0,0.07072858,0.785194,0.0
1996-11-26,257.5747,255.51366,0.0073561445,46.120102,-0.23652537,0.84325427,196.32945,0.0,0.46607506,0.8122593,0.0
1996-11-27,252.04866,248.19698,-0.18313572,55.06842,5.9308014,1.9774576,140.95284,0.0,0.0031763571,0.76729304,0.0
1996-11-28,247.22412,243.42259,-0.12549108,39.860386,4.0650334,1.6991373,145.309,0.0,0.13074172,0.7650628,0.0
1996-11-29,242.30731,238.2959,-0.056307293,22.707335,1.8241496,1.348938,138.94313,0.0,0.045023546,0.76914454,0.0
1996-11-30,242.41406,234.36938,-0.045067977,30.60006,1.4615835,1.3467814,121.845795,0.0,0.022208797,0.7580426,0.0
1996-12-01,242.12834,237.56694,-0.0248589,10.498414,0.8061824,0.7095439,169.35587,0.0,0.9047754,0.78013813,0.0
1996-12-02,240.45573,234.33612,-0.016073221,9.888911,0.52209693,0.72606915,143.7354,0.0,0.3164979,0.76664984,0.0
1996-12-03,246.34923,242.16246,-0.04736128,51.207348,1.5396417,0.48805746,165.70166,0.0,2.683217,0.77736175,0.0
1996-12-04,255.89886,254.70613,0.115868025,27.059196,-3.7462883,0.15640211,227.07,0.0,6.7793784,0.79649776,0.0
1996-12-05,250.09416,248.16626,-0.07419878,18.051622,2.4053504,0.13904507,183.57729,0.0,1.6933767,0.7873409,0.0
1996-12-06,242.99586,239.0149,-0.025973476,9.652629,0.8414193,0.2596693,152.97942,0.0,0.7960312,0.7616451,0.0
1996-12-07,238.28261,230.55627,-0.024535209,18.115997,0.7948138,0.23827298,129.4041,0.0,0.024574013,0.75865495,0.0
1996-12-08,239.08087,233.16591,-0.044396374,31.753763,1.4418312,0.2254742,120.71421,0.0,0.0020162892,0.74803466,0.0
1996-12-09,240.71645,229.12244,-0.022218524,21.386553,0.7203645,0.16655605,123.052635,0.0,0.00039357677,0.7480961,0.0
1996-12-10,253.1779,247.52655,0.070368536,49.983368,-2.2738936,0.033255484,201.7719,0.0,2.0481162,0.7925912,0.0
1996-12-11,262.99924,260.93036,-0.24836761,26.012878,8.072267,0.0015548071,250.54492,0.0,13.32222,0.7991488,0.0
1996-12-12,263.32578,261.4125,-0.07742776,33.02941,2.5184834,0.031398777,231.49568,0.0,3.0720534,0.77016056,0.0
1996-12-13,250.53357,248.69128,-0.052743886,12.360618,1.7106419,0.013015024,188.31474,0.0,1.8422534,0.7683804,0.0
1996-12-14,241.6165,238.00484,-0.025790054,13.925907,0.8355723,0.029989235,140.01642,0.0,0.22454292,0.7556022,0.0
1996-12-15,242.08514,234.38593,-0.01237442,34.57327,0.40072522,0.022313436,131.33038,0.0,5.3624744e-06,0.7523079,0.0
1996-12-16,243.38853,236.78093,-0.04080977,30.364883,1.3231318,0.016184488,141.48235,0.0,0.10330312,0.75047547,0.0
1996-12-17,245.52417,241.07385,-0.023495119,55.531216,0.762161,0.011007945,134.70924,0.0,0.06673504,0.7487662,0.0
1996-12-18,252.8877,250.63075,0.03789474,39.697285,-1.2257185,0.0012097359,206.2956,0.0,2.3151026,0.7731824,0.0
1996-12-19,257.2977,255.27295,-0.056354616,30.181585,1.8287497,0.0039666495,218.2866,0.0,2.0446002,0.7641945,0.0
1996-12-20,258.31985,256.44888,0.033334557,33.38892,-1.076643,3.286962e-09,219.48138,0.0,1.6818496,0.8036994,0.0
1996-12-21,257.93155,256.53583,0.31997517,48.53258,-10.360419,0.00064035255,215.17499,0.0,1.016747,0.8058981,0.0
1996-12-22,259.03116,257.0944,0.1664214,51.650555,-5.388594,2.5968817e-05,199.41577,0.0,2.399049,0.7932013,0.0
1996-12-23,248.07143,245.26997,-0.050871484,18.68208,1.6481508,0.0040302277,167.88852,0.0,0.4413053,0.76475894,0.0
1996-12-24,246.66211,244.68846,-0.046991426,25.2734,1.523661,0.0049915314,174.13306,0.0,0.44724816,0.76295877,0.0
1996-12-25,241.12398,238.39156,-0.024999445,27.205248,0.81007415,0.0077425637,138.03792,0.0,0.42497346,0.75926495,0.0
1996-12-26,249.49818,247.79305,0.17438184,48.23259,-5.6490674,0.0051695504,182.86023,0.0,1.8804936,0.7722049,0.0
1996-12-27,254.7434,251.90926,-0.073173806,66.29188,2.3779104,0.0023228328,175.80579,0.0,0.61716247,0.7903918,0.0
1996-12-28,254.71857,252.51176,0.10431401,51.514988,-3.3774605,0.017779052,170.79413,0.0,0.16944818,0.76876193,0.0
1996-12-29,240.20067,236.4417,-0.045308907,48.804195,1.4683713,0.031852517,110.528984,0.0,0.0069437404,0.7580406,0.0
1996-12-30,251.05788,248.48393,-0.071470864,57.479473,2.318231,0.042662784,173.37376,0.0,0.12785198,0.7596733,0.0
1996-12-31,260.03983,257.1773,-0.009300003,81.12084,0.30114183,0.060640976,182.57768,0.0,0.01736584,0.7601812,0.0
1997-01-01,262.87952,260.29663,0.2985133,87.3216,-9.675559,0.08116243,194.83736,0.0,0.00600644,0.7614017,0.0
1997-01-02,261.8075,259.65454,0.13677227,61.571686,-4.429774,0.05417727,206.40771,0.0,0.22078532,0.78331286,0.0
1997-01-03,262.39914,259.67813,0.09475697,90.446625,-3.0688848,0.18434572,175.20892,0.0,0.0022475666,0.75712824,0.0
1997-01-04,259.58328,257.55106,0.09708013,46.647556,-3.1450472,0.057334762,207.07152,0.0,1.2313628,0.78331286,0.0
1997-01-05,259.05267,257.41797,0.047787122,27.104383,-1.5470525,0.02846261,228.66197,0.0,2.1262984,0.80827934,0.0
1997-01-06,258.6362,257.13522,0.09197609,19.760403,-2.9794395,0.18537982,225.91406,0.0,1.8359159,0.78606164,0.0
1997-01-07,254.4742,251.16139,-0.06047867,57.630367,1.9611124,0.4721438,166.0248,0.0,0.003584861,0.75877714,0.0
1997-01-08,254.22603,250.14854,-0.1049651,35.633987,3.4001377,0.5509059,173.00865,0.0,0.00097640924,0.7639653,0.0
1997-01-09,251.62024,248.0494,-0.11080069,51.980854,3.5912511,0.7136281,152.94429,0.0,0.026973903,0.7598768,0.0
1997-01-10,250.55495,246.36737,-0.09884244,42.473335,3.2041645,0.9453125,155.55649,0.0,0.050904617,0.75786257,0.0
1997-01-11,246.01665,240.06566,-0.06740132,36.54932,2.1854236,1.1823527,132.06297,0.0,7.465565e-07,0.75212353,0.0
1997-01-12,242.14165,237.21922,-0.0711511,27.736916,2.3054564,1.263916,137.89154,0.0,0.07130124,0.7580046,0.0
1997-01-13,238.5346,233.26201,-0.040597327,25.905878,1.3171723,1.3675537,125.479034,0.0,0.072846904,0.76457417,0.0
1997-01-14,240.85858,237.17926,-0.043258764,18.770977,1.4020003,1.2152914,159.90445,0.0,0.8531497,0.780993,0.0
1997-01-15,247.06618,244.35663,-0.08363322,26.678907,2.7112668,1.3481456,178.4519,0.0,1.1354352,0.781824,0.0
1997-01-16,246.04997,242.22278,-0.07075345,27.612005,2.295287,1.6772684,159.35786,0.0,0.17696235,0.7765991,0.0
1997-01-17,249.64848,247.47572,-0.06295616,22.899567,2.0417194,1.3070276,200.53069,0.0,3.2793887,0.796457,0.0
1997-01-18,258.8078,256.97733,0.018737106,39.786884,-0.58724236,1.7627791,218.27368,0.0,8.536543,0.8006377,0.0
1997-01-19,249.99213,248.50893,0.062959716,28.403833,-2.0361736,1.8471855,182.26744,0.0,1.9388856,0.7862857,0.0
1997-01-20,248.3213,247.51949,0.0629374,15.697914,-2.0363061,1.5791246,196.26772,0.0,1.2799726,0.80880684,0.0
1997-01-21,246.20235,244.2838,-0.04548014,22.313812,1.4753137,3.062669,167.55482,0.0,0.8719071,0.7822965,0.0
1997-01-22,239.46135,236.91765,-0.018004715,21.422388,0.5834117,3.4961193,133.92677,0.0,0.2745248,0.77733326,0.0
1997-01-23,234.3515,232.69954,-0.008483531,10.596352,0.27530894,3.7697449,141.0611,0.0,1.2498577,0.7813087,0.0
1997-01-24,237.67627,236.31993,-0.023961645,23.426428,0.7743357,3.6539714,149.94688,0.0,1.870563,0.78945327,0.0
1997-01-25,232.55989,229.82289,-0.017603975,21.392862,0.56934994,5.412435,115.38636,0.0,0.73211837,0.7761832,0.0
1997-01-26,232.76634,228.79097,-0.039699685,37.4136,1.2867287,7.007202,109.112816,0.0,0.30476275,0.7689902,0.0
1997-01-27,255.05717,252.43231,-0.09738844,50.68405,3.1648998,5.303599,211.7707,0.0,5.4107676,0.8090293,0.0
1997-01-28,248.37085,246.79486,-0.023614755,19.287786,0.76696616,5.712728,175.09312,0.0,0.847789,0.79425997,0.0
1997-01-29,236.54314,233.41057,-0.018651284,29.504316,0.6074438,9.233806,120.93051,0.0,0.2700767,0.7730384,0.0
1997-01-30,248.88159,247.09442,0.10550664,53.08372,-3.4147704,4.957194,180.95845,0.0,1.0801206,0.81190526,0.0
1997-01-31,243.68091,240.95293,-0.041899297,39.67397,1.3582344,10.175553,135.32123,0.0,0.27729046,0.77628666,0.0
1997-02-01,246.62926,244.79277,-0.054177232,23.822968,1.7589622,9.107391,178.44206,0.0,2.6963105,0.7921674,0.0
1997-02-02,241.84474,238.09029,-0.014887543,6.761992,0.48192248,10.483915,154.72646,0.0,0.6229507,0.7818105,0.0
1997-02-03,239.14671,234.45958,-0.014042352,8.308831,0.4548068,9.692288,155.12834,0.0,0.89948004,0.79213524,0.0
1997-02-04,235.45392,232.8482,-0.0210247,17.208572,0.6833491,13.431916,130.70293,0.0,0.7671,0.7809117,0.0
1997-02-05,230.32097,226.16939,-0.016591247,21.402147,0.537035,16.534409,104.0621,0.0,0.19914772,0.77534175,0.0
1997-02-06,231.22597,225.40106,-0.031168008,37.606762,1.0088974,20.701324,95.2756,0.0,0.009004585,0.76970524,0.0
1997-02-07,241.10356,237.49022,-0.031995915,57.538845,1.0381087,16.137085,135.07834,0.0,0.066725366,0.7888982,0.0
1997-02-08,243.18095,240.71948,-0.01722332,26.223108,0.5581121,13.956035,158.9727,0.0,0.38666168,0.8022476,0.0
1997-02-09,241.4387,237.30402,-0.055557404,28.554224,1.7991743,18.484497,141.07973,0.0,0.14845975,0.78606284,0.0
1997-02-10,243.464,239.91467,-0.061480008,36.455524,1.9932672,17.249105,153.59436,0.0,0.13821155,0.7990075,0.0
1997-02-11,249.283,246.27118,-0.053451136,44.68312,1.7342516,21.767252,163.81291,0.0,0.38256142,0.7911548,0.0
1997-02-12,242.54964,238.70282,-0.08005224,42.728176,2.5926664,28.86377,115.5502,0.0,0.027970562,0.77797556,0.0
1997-02-13,239.73943,236.04132,-0.052862715,37.354053,1.7123212,23.476725,129.48157,0.0,0.10859729,0.7912183,0.0
1997-02-14,239.71825,236.36406,-0.05862392,38.153885,1.9023538,32.630207,121.07514,0.0,0.0680745,0.77939266,0.0
1997-02-15,240.80928,238.01921,-0.04465699,41.048695,1.4495236,23.51416,139.96367,0.0,0.39348522,0.79371613,0.0
1997-02-16,244.52403,242.33476,-0.0014605303,45.6769,0.048386257,25.695478,148.52002,0.0,0.23142499,0.7916688,0.0
1997-02-17,240.4195,238.81282,-0.008845806,10.735869,0.2860271,19.682753,161.81519,0.0,1.7436544,0.8139796,0.0
1997-02-18,238.50153,238.78087,0.011045767,-3.2131937,-0.35728517,23.880758,181.15448,0.0,2.105468,0.8091644,0.0
1997-02-19,246.1123,242.97351,-0.098482884,42.760525,3.1930716,42.825237,149.05855,0.0,0.4045405,0.7811454,0.0
1997-02-20,246.97997,243.7896,-0.07628878,41.312344,2.4711328,26.261683,153.75461,0.0,0.7505379,0.8097526,0.0
1997-02-21,246.20343,242.73906,-0.10771817,49.821,3.492607,36.827484,133.20073,0.0,0.014715702,0.7896513,0.0
1997-02-22,245.63086,241.23006,-0.09634537,42.412334,3.125047,50.38731,128.02141,0.0,0.003766164,0.779379,0.0
1997-02-23,241.5258,234.71617,-0.05186517,33.172718,1.68005,54.261517,115.73563,0.0,0.00013334269,0.7755703,0.0
1997-02-24,241.38814,237.48747,-0.056756932,28.669348,1.8401266,45.274128,136.80177,0.0,0.18496248,0.78821313,0.0
1997-02-25,235.76689,230.8606,-0.02936498,25.233202,0.95327,58.18457,106.854065,0.0,0.0149004385,0.7772761,0.0
1997-02-26,237.62268,230.24971,-0.02891772,26.210413,0.93628746,61.512775,105.85382,0.0,0.0015589476,0.777393,0.0
1997-02-27,237.72102,231.86314,-0.039756987,42.995564,1.2898977,65.606606,106.179085,0.0,0.00023149932,0.7775279,0.0
1997-02-28,238.77547,232.45607,-0.020166283,23.796618,0.65423447,56.80534,126.70199,0.0,0.09221577,0.78920317,0.0
1997-03-01,239.56854,237.81317,-0.009743753,7.5630326,0.31650677,42.883137,168.34557,0.0,1.8468639,0.8077318,0.0
1997-03-02,241.97447,239.60004,-0.023039145,13.180916,0.74658674,52.02425,165.70988,0.0,2.255647,0.802166,0.0
1997-03-03,242.05498,240.60655,0.0006840059,18.647339,-0.02299253,49.671143,166.33165,0.0,1.3907315,0.8053411,0.0
1997-03-04,238.91064,239.4867,0.033936456,-8.826233,-1.1005821,38.661953,180.09041,0.0,9.173397,0.8238609,0.0
1997-03-05,231.63676,232.11702,0.0093112895,-5.3061166,-0.30245987,56.64883,143.7829,0.0,0.6290713,0.79984504,0.0
1997-03-06,228.91304,226.42494,-0.0048605544,7.888916,0.15718007,73.81238,111.25738,0.0,0.30443937,0.7896994,0.0
1997-03-07,228.85735,225.91301,-0.010315945,17.893776,0.33471474,81.20748,100.89538,0.0,0.26597118,0.78500324,0.0
1997-03-08,233.38031,230.40465,-0.028258692,41.504765,0.91499907,89.023964,96.1719,0.0,0.094563454,0.7819252,0.0
1997-03-09,227.04994,222.52777,-0.0050274134,10.43328,0.16325109,91.5344,87.39222,0.0,0.11063858,0.77952796,0.0
1997-03-10,230.01349,221.96071,-0.011029599,20.75837,0.35598317,95.74947,90.83434,0.0,8.125705e-05,0.77900386,0.0
1997-03-11,234.7749,227.52742,-0.013847591,25.7155,0.4474384,97.25204,104.044334,0.0,0.0,0.7809976,0.0
1997-03-12,240.28914,231.58232,-0.01699148,35.925316,0.5483034,102.9799,110.61315,0.0,2.3881777e-10,0.78188866,0.0
1997-03-13,246.97394,237.24469,-0.010130908,36.89332,0.3258821,105.75529,127.476845,0.0,3.0629288e-10,0.78463405,0.0
1997-03-14,251.34053,245.24156,0.016635057,58.103886,-0.53738767,105.16992,144.33273,0.0,1.5118311e-09,0.7882786,0.0
1997-03-15,252.3936,248.12971,-0.06567243,43.14127,2.1268559,101.63778,156.81271,0.0,2.2989563e-05,0.7940225,0.0
1997-03-16,251.92194,247.88245,-0.122338854,29.950209,3.9644136,100.18652,169.47339,0.0,0.031416528,0.79475445,0.0
1997-03-17,253.64616,250.06294,0.054163657,61.476044,-1.7541147,116.11035,144.5388,0.0,1.7394649e-07,0.78766865,0.0
1997-03-18,249.26726,247.77913,0.16685697,38.574703,-5.4073615,62.737305,171.87428,0.0,0.10912522,0.83316344,0.0
1997-03-19,248.60364,247.32074,0.08455145,25.20581,-2.7399826,90.111244,170.45445,0.0,0.14118087,0.801937,0.0
1997-03-20,247.83624,245.07904,0.05756307,58.533382,-1.8627268,128.3755,124.2496,0.0,5.976592e-05,0.7848128,0.0
1997-03-21,249.505,247.99664,0.057881534,34.070667,-1.8750936,96.12063,168.8505,0.0,0.091005564,0.8038401,0.0
1997-03-22,246.1253,243.49603,-0.04051877,38.866024,1.3148581,133.36423,123.420616,0.0,0.0016279639,0.78344595,0.0
